pricedate,Expiry,strike,option_type,impliedvol
05/01/2026,18/12/2026,10000,Put,18.01700783
05/01/2026,18/12/2026,12000,Call,16.125597
05/01/2026,18/12/2026,12000,Put,24.45500183
05/01/2026,18/12/2026,6100,Call,20.82610703
05/01/2026,18/12/2026,6300,Call,19.90542984
05/01/2026,18/12/2026,6500,Call,18.94800568
05/01/2026,18/12/2026,6700,Call,17.94608307
05/01/2026,18/12/2026,6100,Put,21.79961014
05/01/2026,18/12/2026,6300,Put,20.76789093
05/01/2026,18/12/2026,6500,Put,19.72796059
05/01/2026,18/12/2026,6700,Put,18.65135765
05/01/2026,18/12/2026,4050,Put,34.07057571
05/01/2026,18/12/2026,5650,Put,24.0891571
05/01/2026,18/12/2026,5550,Put,24.61364746
05/01/2026,18/12/2026,4150,Put,33.30589676
05/01/2026,18/12/2026,5850,Put,23.06139565
05/01/2026,18/12/2026,4250,Put,32.56418991
05/01/2026,18/12/2026,3950,Put,34.84799957
05/01/2026,18/12/2026,5750,Put,23.57790947
05/01/2026,18/12/2026,4350,Put,31.84952736
05/01/2026,18/12/2026,5050,Put,27.37958908
05/01/2026,18/12/2026,4450,Put,31.15567589
05/01/2026,18/12/2026,4650,Put,29.81746292
05/01/2026,18/12/2026,5950,Put,22.55247307
05/01/2026,18/12/2026,6250,Put,21.02764893
05/01/2026,18/12/2026,4550,Put,30.47608757
05/01/2026,18/12/2026,6350,Put,20.51086807
05/01/2026,18/12/2026,4950,Put,27.95853806
05/01/2026,18/12/2026,6450,Put,19.9860878
05/01/2026,18/12/2026,6150,Put,21.53666115
05/01/2026,18/12/2026,4750,Put,29.17975616
05/01/2026,18/12/2026,6550,Put,19.45874023
05/01/2026,18/12/2026,6050,Put,22.04510117
05/01/2026,18/12/2026,4850,Put,28.56226158
05/01/2026,18/12/2026,5150,Put,26.8042469
05/01/2026,18/12/2026,4950,Call,25.6678009
05/01/2026,18/12/2026,6350,Call,19.67378426
05/01/2026,18/12/2026,4850,Call,26.06681252
05/01/2026,18/12/2026,6250,Call,20.14087296
05/01/2026,18/12/2026,4750,Call,26.44065094
05/01/2026,18/12/2026,6150,Call,20.59696007
05/01/2026,18/12/2026,6450,Call,19.19115067
05/01/2026,18/12/2026,6550,Call,18.7012043
05/01/2026,18/12/2026,6050,Call,21.04920006
05/01/2026,18/12/2026,3850,Call,28.63351631
05/01/2026,18/12/2026,5250,Call,24.45229912
05/01/2026,18/12/2026,5350,Call,24.0501194
05/01/2026,18/12/2026,4050,Call,28.53839874
05/01/2026,18/12/2026,5450,Call,23.62735176
05/01/2026,18/12/2026,5650,Call,22.78574371
05/01/2026,18/12/2026,5550,Call,23.21064758
05/01/2026,18/12/2026,4150,Call,28.36326408
05/01/2026,18/12/2026,5850,Call,21.92892838
05/01/2026,18/12/2026,3950,Call,28.63854218
05/01/2026,18/12/2026,4250,Call,28.12289619
05/01/2026,18/12/2026,4350,Call,27.83849525
05/01/2026,18/12/2026,5750,Call,22.36138344
05/01/2026,18/12/2026,4450,Call,27.55151558
05/01/2026,18/12/2026,5150,Call,24.85691452
05/01/2026,18/12/2026,5950,Call,21.49871063
05/01/2026,18/12/2026,5050,Call,25.26985168
05/01/2026,18/12/2026,4650,Call,26.82193375
05/01/2026,18/12/2026,4550,Call,27.17576408
05/01/2026,18/12/2026,3850,Put,35.64772034
05/01/2026,18/12/2026,5250,Put,26.24002457
05/01/2026,18/12/2026,5350,Put,25.68527031
05/01/2026,18/12/2026,5450,Put,25.14868164
05/01/2026,18/12/2026,9400,Put,16.01395607
05/01/2026,18/12/2026,6650,Put,18.92820168
05/01/2026,18/12/2026,6900,Put,17.58144188
05/01/2026,18/12/2026,7100,Put,16.5387249
05/01/2026,18/12/2026,6650,Call,18.1986618
05/01/2026,18/12/2026,6900,Call,16.91055679
05/01/2026,18/12/2026,7100,Call,15.90822124
05/01/2026,18/12/2026,9400,Call,12.71215153
05/01/2026,18/12/2026,7300,Call,14.95881462
05/01/2026,18/12/2026,7050,Call,16.14867401
05/01/2026,18/12/2026,6750,Call,17.68039703
05/01/2026,18/12/2026,7500,Call,14.12948608
05/01/2026,18/12/2026,7250,Call,15.18483257
05/01/2026,18/12/2026,7900,Call,12.98138046
05/01/2026,18/12/2026,6950,Call,16.65228081
05/01/2026,18/12/2026,6850,Call,17.16593361
05/01/2026,18/12/2026,7700,Call,13.46709633
05/01/2026,18/12/2026,7150,Call,15.65279675
05/01/2026,18/12/2026,7300,Put,15.58599091
05/01/2026,18/12/2026,6750,Put,18.38472939
05/01/2026,18/12/2026,7050,Put,16.79442024
05/01/2026,18/12/2026,7250,Put,15.81059361
05/01/2026,18/12/2026,7500,Put,14.77286911
05/01/2026,18/12/2026,6950,Put,17.31739998
05/01/2026,18/12/2026,7900,Put,13.77317429
05/01/2026,18/12/2026,7150,Put,16.29148674
05/01/2026,18/12/2026,6850,Put,17.84558105
05/01/2026,18/12/2026,7700,Put,14.15399742
05/01/2026,18/12/2026,11000,Call,14.92236519
05/01/2026,18/12/2026,11000,Put,21.91331482
05/01/2026,18/12/2026,4675,Call,26.76230812
05/01/2026,18/12/2026,6025,Call,21.16452599
05/01/2026,18/12/2026,5875,Call,21.82245255
05/01/2026,18/12/2026,6175,Call,20.48908806
05/01/2026,18/12/2026,6225,Call,20.25851822
05/01/2026,18/12/2026,2900,Call,
05/01/2026,18/12/2026,4525,Call,27.29413414
05/01/2026,18/12/2026,4325,Put,32.02999496
05/01/2026,18/12/2026,2900,Put,44.02531433
05/01/2026,18/12/2026,5825,Put,23.19179535
05/01/2026,18/12/2026,2700,Put,45.99359131
05/01/2026,18/12/2026,4125,Put,33.49372482
05/01/2026,18/12/2026,4175,Put,33.11639404
05/01/2026,18/12/2026,5625,Put,24.22063637
05/01/2026,18/12/2026,5675,Put,23.96059036
05/01/2026,18/12/2026,3100,Put,42.15594864
05/01/2026,18/12/2026,6225,Put,21.15068626
05/01/2026,18/12/2026,4575,Put,30.3046093
05/01/2026,18/12/2026,4725,Put,29.33509636
05/01/2026,18/12/2026,6025,Put,22.17410469
05/01/2026,18/12/2026,4375,Put,31.67765808
05/01/2026,18/12/2026,6075,Put,21.92066383
05/01/2026,18/12/2026,4525,Put,30.64552307
05/01/2026,18/12/2026,5875,Put,22.93877792
05/01/2026,18/12/2026,6275,Put,20.89530182
05/01/2026,18/12/2026,6725,Put,18.52126694
05/01/2026,18/12/2026,5125,Put,26.94665337
05/01/2026,18/12/2026,4975,Put,27.81778336
05/01/2026,18/12/2026,4775,Put,29.02190971
05/01/2026,18/12/2026,6525,Put,19.59368324
05/01/2026,18/12/2026,6475,Put,19.8616581
05/01/2026,18/12/2026,5075,Put,27.23181152
05/01/2026,18/12/2026,5525,Put,24.74797249
05/01/2026,18/12/2026,4825,Put,28.7161808
05/01/2026,18/12/2026,5275,Put,26.09989548
05/01/2026,18/12/2026,2500,Put,48.0745163
05/01/2026,18/12/2026,6675,Put,18.78727722
05/01/2026,18/12/2026,5475,Put,25.01453972
05/01/2026,18/12/2026,5325,Put,25.82669067
05/01/2026,18/12/2026,4425,Put,31.31639099
05/01/2026,18/12/2026,5575,Put,24.48281479
05/01/2026,18/12/2026,5775,Put,23.44079781
05/01/2026,18/12/2026,5725,Put,23.70506477
05/01/2026,18/12/2026,4975,Call,25.57761383
05/01/2026,18/12/2026,6625,Call,18.32860374
05/01/2026,18/12/2026,6475,Call,19.07218552
05/01/2026,18/12/2026,4775,Call,26.3585968
05/01/2026,18/12/2026,6425,Call,19.30707169
05/01/2026,18/12/2026,5125,Call,24.96744156
05/01/2026,18/12/2026,5175,Call,24.76695251
05/01/2026,18/12/2026,4925,Call,25.77146149
05/01/2026,18/12/2026,6675,Call,18.06749153
05/01/2026,18/12/2026,5525,Call,23.31528473
05/01/2026,18/12/2026,5325,Call,24.14958763
05/01/2026,18/12/2026,5375,Call,23.93678665
05/01/2026,18/12/2026,5775,Call,22.25460434
05/01/2026,18/12/2026,5575,Call,23.10574722
05/01/2026,18/12/2026,6575,Put,19.33138847
05/01/2026,18/12/2026,4875,Put,28.41130066
05/01/2026,18/12/2026,5175,Put,26.65887642
05/01/2026,18/12/2026,5425,Put,25.28334618
05/01/2026,18/12/2026,4925,Put,28.10682678
05/01/2026,18/12/2026,5225,Put,26.37697029
05/01/2026,18/12/2026,5375,Put,25.54862022
05/01/2026,18/12/2026,4175,Call,28.33395576
05/01/2026,18/12/2026,5825,Call,22.04308128
05/01/2026,18/12/2026,4425,Call,27.6493206
05/01/2026,18/12/2026,5625,Call,22.89334106
05/01/2026,18/12/2026,4225,Call,28.2458992
05/01/2026,18/12/2026,3100,Call,
05/01/2026,18/12/2026,6125,Call,20.71273613
05/01/2026,18/12/2026,4375,Call,27.81672859
05/01/2026,18/12/2026,4625,Call,26.95012093
05/01/2026,18/12/2026,6325,Call,19.79681969
05/01/2026,18/12/2026,6075,Call,20.94273758
05/01/2026,18/12/2026,6275,Call,20.02800941
05/01/2026,18/12/2026,5975,Call,21.38537979
05/01/2026,18/12/2026,4575,Call,27.13359833
05/01/2026,18/12/2026,6375,Call,19.55275917
05/01/2026,18/12/2026,5025,Call,25.37773323
05/01/2026,18/12/2026,6725,Call,17.81204796
05/01/2026,18/12/2026,5225,Call,24.57599831
05/01/2026,18/12/2026,6575,Call,18.57831001
05/01/2026,18/12/2026,6525,Call,18.82725334
05/01/2026,18/12/2026,4875,Call,25.97105408
05/01/2026,18/12/2026,5075,Call,25.17302322
05/01/2026,18/12/2026,4825,Call,26.16436195
05/01/2026,18/12/2026,5425,Call,23.7324276
05/01/2026,18/12/2026,2500,Call,
05/01/2026,18/12/2026,5275,Call,24.35746765
05/01/2026,18/12/2026,5475,Call,23.52527809
05/01/2026,18/12/2026,4325,Call,27.93825531
05/01/2026,18/12/2026,5675,Call,22.69087982
05/01/2026,18/12/2026,5925,Call,21.60448265
05/01/2026,18/12/2026,2700,Call,
05/01/2026,18/12/2026,4275,Call,28.12372208
05/01/2026,18/12/2026,5725,Call,22.47344208
05/01/2026,18/12/2026,4125,Call,28.46046066
05/01/2026,18/12/2026,4725,Call,26.55484009
05/01/2026,18/12/2026,4475,Call,27.45652199
05/01/2026,18/12/2026,4275,Put,32.38578415
05/01/2026,18/12/2026,4225,Put,32.74799728
05/01/2026,18/12/2026,4475,Put,30.97795105
05/01/2026,18/12/2026,6125,Put,21.66902733
05/01/2026,18/12/2026,4625,Put,29.98214722
05/01/2026,18/12/2026,4675,Put,29.65693665
05/01/2026,18/12/2026,6325,Put,20.63591766
05/01/2026,18/12/2026,6175,Put,21.41243553
05/01/2026,18/12/2026,5975,Put,22.42776108
05/01/2026,18/12/2026,5925,Put,22.68427277
05/01/2026,18/12/2026,5025,Put,27.51953125
05/01/2026,18/12/2026,6375,Put,20.38111877
05/01/2026,18/12/2026,6625,Put,19.05919838
05/01/2026,18/12/2026,6425,Put,20.12101364
05/01/2026,18/12/2026,7075,Put,16.66358566
05/01/2026,18/12/2026,7425,Put,15.05745029
05/01/2026,18/12/2026,10400,Put,19.81805038
05/01/2026,18/12/2026,7225,Put,15.92772102
05/01/2026,18/12/2026,10600,Put,20.53296852
05/01/2026,18/12/2026,7175,Put,16.17251968
05/01/2026,18/12/2026,10200,Put,18.71076965
05/01/2026,18/12/2026,7275,Put,15.69398785
05/01/2026,18/12/2026,7350,Put,15.36214542
05/01/2026,18/12/2026,10800,Put,21.23097038
05/01/2026,18/12/2026,7375,Put,15.26470089
05/01/2026,18/12/2026,7325,Put,15.4735651
05/01/2026,18/12/2026,7450,Put,14.9568243
05/01/2026,18/12/2026,7575,Put,14.5137291
05/01/2026,18/12/2026,7475,Put,14.86639214
05/01/2026,18/12/2026,7550,Put,14.59746075
05/01/2026,18/12/2026,7750,Put,14.03005695
05/01/2026,18/12/2026,7650,Put,14.28922939
05/01/2026,18/12/2026,7525,Put,14.68578625
05/01/2026,18/12/2026,8100,Put,13.58434772
05/01/2026,18/12/2026,11200,Put,22.57450104
05/01/2026,18/12/2026,9800,Put,17.45277405
05/01/2026,18/12/2026,7850,Put,13.85182571
05/01/2026,18/12/2026,8300,Put,13.58326626
05/01/2026,18/12/2026,6875,Put,17.71366692
05/01/2026,18/12/2026,6975,Put,17.17973328
05/01/2026,18/12/2026,6925,Put,17.45066643
05/01/2026,18/12/2026,7125,Put,16.41781807
05/01/2026,18/12/2026,6825,Put,17.98311806
05/01/2026,18/12/2026,11400,Put,23.22467804
05/01/2026,18/12/2026,6775,Put,18.24865913
05/01/2026,18/12/2026,8500,Put,13.75189304
05/01/2026,18/12/2026,7025,Put,16.9258213
05/01/2026,18/12/2026,7850,Call,13.09033489
05/01/2026,18/12/2026,11200,Call,15.21753502
05/01/2026,18/12/2026,8100,Call,12.66371155
05/01/2026,18/12/2026,9800,Call,12.98408508
05/01/2026,18/12/2026,8300,Call,12.48177147
05/01/2026,18/12/2026,6875,Call,17.03949738
05/01/2026,18/12/2026,8500,Call,12.39935493
05/01/2026,18/12/2026,6775,Call,17.55486488
05/01/2026,18/12/2026,7350,Call,14.73582554
05/01/2026,18/12/2026,6925,Call,16.78658867
05/01/2026,18/12/2026,6975,Call,16.52947426
05/01/2026,18/12/2026,11400,Call,15.52015877
05/01/2026,18/12/2026,7125,Call,15.782444
05/01/2026,18/12/2026,7025,Call,16.27228165
05/01/2026,18/12/2026,6825,Call,17.29968452
05/01/2026,18/12/2026,7325,Call,14.8460865
05/01/2026,18/12/2026,7075,Call,16.0265522
05/01/2026,18/12/2026,10400,Call,13.76497555
05/01/2026,18/12/2026,7425,Call,14.42465687
05/01/2026,18/12/2026,7175,Call,15.53252792
05/01/2026,18/12/2026,7225,Call,15.29636478
05/01/2026,18/12/2026,7525,Call,14.03661251
05/01/2026,18/12/2026,10200,Call,13.40488243
05/01/2026,18/12/2026,7275,Call,15.06856823
05/01/2026,18/12/2026,7375,Call,14.62793732
05/01/2026,18/12/2026,7450,Call,14.32540417
05/01/2026,18/12/2026,10800,Call,14.41393471
05/01/2026,18/12/2026,7575,Call,13.85922718
05/01/2026,18/12/2026,7475,Call,14.22255898
05/01/2026,18/12/2026,7550,Call,13.94782543
05/01/2026,18/12/2026,10600,Call,14.12464333
05/01/2026,18/12/2026,7650,Call,13.61493015
05/01/2026,18/12/2026,7750,Call,13.33261013
05/01/2026,18/12/2026,8150,Call,12.60477543
05/01/2026,18/12/2026,8900,Call,12.4504385
05/01/2026,18/12/2026,7825,Call,13.1476202
05/01/2026,18/12/2026,7725,Call,13.39727783
05/01/2026,18/12/2026,7950,Call,12.89191628
05/01/2026,18/12/2026,7875,Call,13.032444
05/01/2026,18/12/2026,8700,Call,12.39963913
05/01/2026,18/12/2026,7775,Call,13.2711916
05/01/2026,18/12/2026,8050,Call,12.73455238
05/01/2026,18/12/2026,8900,Put,14.47720432
05/01/2026,18/12/2026,7950,Put,13.69980717
05/01/2026,18/12/2026,7825,Put,13.8996706
05/01/2026,18/12/2026,8150,Put,13.57157326
05/01/2026,18/12/2026,7725,Put,14.09238625
05/01/2026,18/12/2026,7775,Put,13.98226166
05/01/2026,18/12/2026,8700,Put,14.05322456
05/01/2026,18/12/2026,8050,Put,13.61376476
05/01/2026,18/12/2026,7875,Put,13.81570625
05/01/2026,18/12/2026,7675,Put,14.21899223
05/01/2026,18/12/2026,7625,Put,14.35645771
05/01/2026,18/12/2026,7625,Call,13.69470119
05/01/2026,18/12/2026,7675,Call,13.54387665
06/01/2026,18/12/2026,3300,Call,
06/01/2026,18/12/2026,3400,Call,
06/01/2026,18/12/2026,3500,Call,
06/01/2026,18/12/2026,3600,Call,24.76469612
06/01/2026,18/12/2026,3700,Call,27.02921295
06/01/2026,18/12/2026,3800,Call,27.76523399
06/01/2026,18/12/2026,3900,Call,28.12085724
06/01/2026,18/12/2026,4000,Call,28.21734047
06/01/2026,18/12/2026,4100,Call,28.16278839
06/01/2026,18/12/2026,4200,Call,28.00630188
06/01/2026,18/12/2026,4300,Call,27.8085041
06/01/2026,18/12/2026,4400,Call,27.53568077
06/01/2026,18/12/2026,4500,Call,27.23734474
06/01/2026,18/12/2026,4600,Call,26.90940666
06/01/2026,18/12/2026,4700,Call,26.57032585
06/01/2026,18/12/2026,4800,Call,26.20189857
06/01/2026,18/12/2026,4900,Call,25.83240128
06/01/2026,18/12/2026,5000,Call,25.51037979
06/01/2026,18/12/2026,5100,Call,25.05685616
06/01/2026,18/12/2026,5200,Call,24.66432381
06/01/2026,18/12/2026,5300,Call,24.26223564
06/01/2026,18/12/2026,5400,Call,23.89612198
06/01/2026,18/12/2026,5500,Call,23.48429298
06/01/2026,18/12/2026,5600,Call,23.03269005
06/01/2026,18/12/2026,5700,Call,22.61928368
06/01/2026,18/12/2026,5800,Call,22.20178604
06/01/2026,18/12/2026,5900,Call,21.76034927
06/01/2026,18/12/2026,3300,Put,40.40165329
06/01/2026,18/12/2026,3400,Put,39.53611374
06/01/2026,18/12/2026,3500,Put,38.63554001
06/01/2026,18/12/2026,3600,Put,37.79469681
06/01/2026,18/12/2026,3700,Put,36.96710205
06/01/2026,18/12/2026,3800,Put,36.1476326
06/01/2026,18/12/2026,3900,Put,35.34015274
06/01/2026,18/12/2026,4000,Put,34.54960632
06/01/2026,18/12/2026,4100,Put,33.78665924
06/01/2026,18/12/2026,4200,Put,33.03403854
06/01/2026,18/12/2026,4300,Put,32.30846024
06/01/2026,18/12/2026,4400,Put,31.59907532
06/01/2026,18/12/2026,4500,Put,30.91176605
06/01/2026,18/12/2026,4600,Put,30.2447319
06/01/2026,18/12/2026,4700,Put,29.60379219
06/01/2026,18/12/2026,4800,Put,28.98174286
06/01/2026,18/12/2026,4900,Put,28.37253952
06/01/2026,18/12/2026,5000,Put,27.78145981
06/01/2026,18/12/2026,5100,Put,27.2083683
06/01/2026,18/12/2026,5200,Put,26.64346123
06/01/2026,18/12/2026,5300,Put,26.08844185
06/01/2026,18/12/2026,5400,Put,25.54180717
06/01/2026,18/12/2026,5500,Put,25.00933838
06/01/2026,18/12/2026,5600,Put,24.48368073
06/01/2026,18/12/2026,5700,Put,23.96478653
06/01/2026,18/12/2026,5800,Put,23.45536232
06/01/2026,18/12/2026,5900,Put,22.94349289
06/01/2026,18/12/2026,1800,Call,
06/01/2026,18/12/2026,2000,Call,
06/01/2026,18/12/2026,2200,Call,
06/01/2026,18/12/2026,2400,Call,
06/01/2026,18/12/2026,2600,Call,
06/01/2026,18/12/2026,2800,Call,
06/01/2026,18/12/2026,3000,Call,
06/01/2026,18/12/2026,3200,Call,
06/01/2026,18/12/2026,6000,Call,21.34217644
06/01/2026,18/12/2026,6200,Call,20.45606232
06/01/2026,18/12/2026,6400,Call,19.5519886
06/01/2026,18/12/2026,6600,Call,18.58253288
06/01/2026,18/12/2026,6800,Call,17.57557678
06/01/2026,18/12/2026,7000,Call,16.56075859
06/01/2026,18/12/2026,7200,Call,15.58115482
06/01/2026,18/12/2026,7400,Call,14.6785841
06/01/2026,18/12/2026,7600,Call,13.91867161
06/01/2026,18/12/2026,7800,Call,13.3241806
06/01/2026,18/12/2026,8000,Call,12.90021801
06/01/2026,18/12/2026,8200,Call,12.62748814
06/01/2026,18/12/2026,8400,Call,12.47755241
06/01/2026,18/12/2026,8600,Call,12.41870594
06/01/2026,18/12/2026,8800,Call,12.42656994
06/01/2026,18/12/2026,9000,Call,12.47980881
06/01/2026,18/12/2026,9200,Call,12.55387115
06/01/2026,18/12/2026,1800,Put,56.15936661
06/01/2026,18/12/2026,2000,Put,53.74441528
06/01/2026,18/12/2026,2200,Put,51.45233917
06/01/2026,18/12/2026,2400,Put,49.17615891
06/01/2026,18/12/2026,2600,Put,47.04681396
06/01/2026,18/12/2026,2800,Put,45.0226326
06/01/2026,18/12/2026,3000,Put,43.09824753
06/01/2026,18/12/2026,3200,Put,41.28691483
06/01/2026,18/12/2026,6000,Put,22.44144821
06/01/2026,18/12/2026,6200,Put,21.42514229
06/01/2026,18/12/2026,6400,Put,20.40308952
06/01/2026,18/12/2026,6600,Put,19.36032677
06/01/2026,18/12/2026,6800,Put,18.28798294
06/01/2026,18/12/2026,7000,Put,17.23270607
06/01/2026,18/12/2026,7200,Put,16.23127174
06/01/2026,18/12/2026,7400,Put,15.33613873
06/01/2026,18/12/2026,7600,Put,14.59627056
06/01/2026,18/12/2026,7800,Put,14.05937004
06/01/2026,18/12/2026,8000,Put,13.71941662
06/01/2026,18/12/2026,8200,Put,13.59238911
06/01/2026,18/12/2026,8400,Put,13.64083862
06/01/2026,18/12/2026,8600,Put,13.84298229
06/01/2026,18/12/2026,8800,Put,14.21724224
06/01/2026,18/12/2026,9000,Put,14.61701965
06/01/2026,18/12/2026,9200,Put,15.16322803
06/01/2026,18/12/2026,200,Call,
06/01/2026,18/12/2026,400,Call,
06/01/2026,18/12/2026,600,Call,
06/01/2026,18/12/2026,800,Call,
06/01/2026,18/12/2026,1000,Call,
06/01/2026,18/12/2026,1200,Call,
06/01/2026,18/12/2026,1400,Call,
06/01/2026,18/12/2026,1600,Call,
06/01/2026,18/12/2026,200,Put,106.819664
06/01/2026,18/12/2026,400,Put,86.42325592
06/01/2026,18/12/2026,600,Put,78.38212585
06/01/2026,18/12/2026,800,Put,73.4122467
06/01/2026,18/12/2026,1000,Put,68.86071014
06/01/2026,18/12/2026,1200,Put,65.24977875
06/01/2026,18/12/2026,1400,Put,61.72293091
06/01/2026,18/12/2026,1600,Put,58.79687881
06/01/2026,18/12/2026,9600,Call,12.77979565
06/01/2026,18/12/2026,10000,Call,13.0433054
06/01/2026,18/12/2026,9600,Put,16.56281281
06/01/2026,18/12/2026,10000,Put,17.91367722
06/01/2026,18/12/2026,12000,Call,15.96849537
06/01/2026,18/12/2026,12000,Put,24.65908432
06/01/2026,18/12/2026,6100,Call,20.90663147
06/01/2026,18/12/2026,6300,Call,19.99913216
06/01/2026,18/12/2026,6500,Call,19.07653236
06/01/2026,18/12/2026,6700,Call,18.08181763
06/01/2026,18/12/2026,6100,Put,21.93805885
06/01/2026,18/12/2026,6300,Put,20.91924858
06/01/2026,18/12/2026,6500,Put,19.88104439
06/01/2026,18/12/2026,6700,Put,18.82528877
06/01/2026,18/12/2026,4050,Put,34.16727829
06/01/2026,18/12/2026,5650,Put,24.22473717
06/01/2026,18/12/2026,5550,Put,24.74574661
06/01/2026,18/12/2026,4150,Put,33.4043541
06/01/2026,18/12/2026,5850,Put,23.20113564
06/01/2026,18/12/2026,4250,Put,32.65859985
06/01/2026,18/12/2026,3950,Put,34.94751358
06/01/2026,18/12/2026,5750,Put,23.709692
06/01/2026,18/12/2026,4350,Put,31.95182228
06/01/2026,18/12/2026,5050,Put,27.4925766
06/01/2026,18/12/2026,4450,Put,31.25098991
06/01/2026,18/12/2026,4650,Put,29.92230797
06/01/2026,18/12/2026,5950,Put,22.69626236
06/01/2026,18/12/2026,6250,Put,21.17138863
06/01/2026,18/12/2026,4550,Put,30.57893181
06/01/2026,18/12/2026,6350,Put,20.6586647
06/01/2026,18/12/2026,4950,Put,28.07448387
06/01/2026,18/12/2026,6450,Put,20.14480972
06/01/2026,18/12/2026,6150,Put,21.68385124
06/01/2026,18/12/2026,4750,Put,29.28849792
06/01/2026,18/12/2026,6550,Put,19.62201309
06/01/2026,18/12/2026,6050,Put,22.18973923
06/01/2026,18/12/2026,4850,Put,28.67659187
06/01/2026,18/12/2026,5150,Put,26.9202137
06/01/2026,18/12/2026,4950,Call,25.63815308
06/01/2026,18/12/2026,6350,Call,19.75862694
06/01/2026,18/12/2026,4850,Call,26.01333427
06/01/2026,18/12/2026,6250,Call,20.23237801
06/01/2026,18/12/2026,4750,Call,26.38482475
06/01/2026,18/12/2026,6150,Call,20.68569756
06/01/2026,18/12/2026,6450,Call,19.31094551
06/01/2026,18/12/2026,6550,Call,18.83241272
06/01/2026,18/12/2026,6050,Call,21.1249485
06/01/2026,18/12/2026,3850,Call,28.01161003
06/01/2026,18/12/2026,5250,Call,24.5096817
06/01/2026,18/12/2026,5350,Call,24.05962181
06/01/2026,18/12/2026,4050,Call,28.19322968
06/01/2026,18/12/2026,5450,Call,23.64072418
06/01/2026,18/12/2026,5650,Call,22.82973862
06/01/2026,18/12/2026,5550,Call,23.24399376
06/01/2026,18/12/2026,4150,Call,28.10428619
06/01/2026,18/12/2026,5850,Call,21.99000549
06/01/2026,18/12/2026,3950,Call,28.50658798
06/01/2026,18/12/2026,4250,Call,27.91771889
06/01/2026,18/12/2026,4350,Call,27.67029762
06/01/2026,18/12/2026,5750,Call,22.41136169
06/01/2026,18/12/2026,4450,Call,27.38901711
06/01/2026,18/12/2026,5150,Call,24.85769081
06/01/2026,18/12/2026,5950,Call,21.56366539
06/01/2026,18/12/2026,5050,Call,25.25237465
